fecha_transaccion,encrypt_rut,comuna,marca,detalle,brand_origin,retail,precio_de_lista_synt,margen_retail,margin_pct,loss_making,price_band,year,month,quarter
2018-03-26,d31892dfc4702b281471929f6824af0c166fa942fa20120e621dfd24d8f26de9,RECOLETA,Suzuki,BALENO 1.4 GLX,Incumbent,propio,7158886.391409913,533004.75,0.07445358409927594,0,Mid,2018,3,1
2014-03-31,872b3c146bde8f4e3983740cf290fef43a89d0fa1aa05749b8509bccfceaeb68,RANCAGUA,Suzuki,GRAND NOMADE 2.4 2WD GLX SPORT,Incumbent,ces,8624729.179885443,538823.9375,0.062474302237413196,0,Premium,2014,3,1
2020-01-30,698433b6cc9b41d5a67c1dec5dd4b50e3ed33f8675eebceb65850164ffa65ec8,MAIPU,JAC Cars,S2 PLUS 1.5 MT,Chinese,propio,6448423.238174731,335713.875,0.05206138967624992,0,Mid,2020,1,1
2013-03-18,d961d3512adf793b4297d09fc92a1d0a567b62351da1ddf586dfcb29cfaf80ec,LAS CONDES,JAC Cars,B CLASS 1.5 VVT 4P BSE,Chinese,ces,5433097.421877692,422857.125,0.07782984404020855,0,Economy,2013,3,1
2017-12-16,37da9586fd9473ee1e9ab28a4dffc2dc62864061d93b0c72a4725638cc1e8e76,LO ESPEJO,Renault,SYMBOL ZEN,Incumbent,propio,4222269.02483753,270143.0,0.06398052762883694,0,Economy,2017,12,4
2013-12-16,1d1b979865da2eda86f58d92492e7a60cb363fac543b9de2f07abd765e551de9,LA REINA,Mazda,MAZDA3 SEDAN 1.6L S MT,Incumbent,ces,7258925.094046103,604369.6875,0.08325884062307166,0,Mid,2013,12,4
2014-01-13,6dbee9234006f78639e2d9576c4813fa111f9b3e29ffa9f9111768443ea996f1,MACUL,Suzuki,ALTO 800 GL,Incumbent,ces,3133815.0950754983,200529.203125,0.06398884332394504,0,Economy,2014,1,1
2017-05-31,392150ef0c7900904b716ff8d998af7a2aeba762f2e9041cc2198d1af44ca548,SANTIAGO,Great Wall,HAVAL NEW H3 2.0 4X2 LE,Chinese,ces,7007616.39029183,528793.375,0.07545980623776391,0,Mid,2017,5,2
2021-11-24,ab0d0fe60323514f05eb789b0f8c3692792a6f368fc7e352afdb9319d6194ad8,LAS CONDES,JAC Cars,T8 XE ADVANCE 2.0T DIESEL MT 4X4,Chinese,propio,12748640.655820588,-970203.1875,-0.07610248133059103,1,Premium,2021,11,4
2022-01-29,79bdbaa57ffbb49a9a6f45cfe4feec2150ab528b55125eb897d57ae4f180c9dc,SANTIAGO,Suzuki,DZIRE SEDAN 1.2 GL,Incumbent,propio,7878445.854018982,659400.4375,0.08369676579850127,0,Mid,2022,1,1
2014-04-22,5243c25382721c68d8dd1eebcb34ac8cdc3443ded3ae798edbd240cdfa73e4eb,SAN PEDRO DE LA PAZ,Mazda,BT-50 D/C 3.2L 4X4 SDX 6AT,Incumbent,ces,17931687.772319518,754415.0,0.04207161141655402,0,Premium,2014,4,2
2012-01-31,6a1dae9277fbc015a8b976e410cf928471b186d8b54bf424a307ed192fd61064,CONSTITUCION,Samsung,SM3 1.6 SEDAN SE 3,Incumbent,propio,5340887.954011837,101603.5625,0.01902372103194562,0,Economy,2012,1,1
2022-01-29,594730cf4e3a18b701408e98267b6f637c2978f69bfb30c613637c7f4bfc9a87,VALDIVIA,Renault,ARKANA 1.3 4X2 AT INTENS TECH,Incumbent,ces,20415625.28534575,1443025.25,0.07068239301177796,0,Premium,2022,1,1
2017-06-28,1160d0103e712d8de4b27620a5cd7a97b54fe5114f16e0a9637ed3cd282454c3,RANCAGUA,Great Wall,M4 1.5 LE,Chinese,ces,6175662.940330677,429736.3125,0.06958545449324502,0,Mid,2017,6,2
2021-05-31,52b9ad87babbb094a1f9f3f22d56f9ec243637aeb6930102abe4c44c119857f1,EL MONTE,Changan,ALSVIN COMFORT MT,Chinese,propio,5392845.914051846,516974.8125,0.09586307874158741,0,Economy,2021,5,2
2020-10-16,1ac3e08bae2f73564177bd8210d36a339624a6baed08775c0370655a6d3c60c2,QUILLOTA,Mazda,NEW CX-9 GT AWD 2.5L TURBO CA 6AT,Incumbent,ces,22870428.03910844,1465077.5,0.06405990729577588,0,Premium,2020,10,4
2019-05-14,8a1f26446b54defa548f560a53b44cabed599b415223cb58f25d28d168976c2e,MAIPU,Suzuki,ALTO 800 2AB GL,Incumbent,propio,3829763.052490659,187598.71875,0.04898441918697725,0,Economy,2019,5,2
2010-03-20,f443b0cce7bd0db155e9e399eb1d4d8cf6479746098c4a08515c1bfc76dd3be3,QUINTA NORMAL,Suzuki,SWIFT 1.5 AT GL,Incumbent,propio,6264565.357401614,488993.8125,0.07805710126756862,0,Mid,2010,3,1
2013-04-21,edcf1c00d690b0cc938533a299079900647bbbbaab3788a525c6e128d1ef84b7,CORONEL,Suzuki,SWIFT SEDAN 1.2 GLA,Incumbent,ces,5799069.33966757,394285.84375,0.06799122767043898,0,Economy,2013,4,2
2015-06-19,76f5c7649e20b8bc4f6cd6162b886c5da839e6b1f5e62254bcd9968aaa6587e7,COYHAIQUE,Suzuki,GRAND NOMADE 2.4 AT GLX LTD NAV,Incumbent,ces,10785153.795619171,900168.0625,0.08346362783121739,0,Premium,2015,6,2
2013-01-08,4fe071bbd15333277aab7535f7dabbd52c057712e40ebd095b753e3fd494ac18,SAN BERNARDO,Renault,LAGUNA III 2.0 DYNAMIQUE HB AT TURBO,Incumbent,ces,13247218.280871468,965714.5625,0.0728994225070224,0,Premium,2013,1,1
2022-03-10,0ddec17acb53f95d71b9edaaa5716e9dd49c23403982750c20dcb3e2ce50175d,CALAMA,Great Wall,WINGLE 7 2.4 G 4X2 ELITE,Chinese,ces,10586757.705923475,895200.0,0.08455846680038025,0,Premium,2022,3,1
2010-06-07,d0d6f38c0d8af7d3dabae9e85e8547e1a9f69d7960ba1a16581b3d7d63196e55,SANTIAGO,Mazda,MAZDA3 SPORT 1.6L V MT,Incumbent,propio,9174735.739830451,395889.4375,0.04314995534763119,0,Premium,2010,6,2
2020-04-30,598b393355e4db61f6eb3be2b28eadc6f476b5b7dc70c138f0ae64718a6fad07,QUILPUE,Great Wall,M4 1.5 EN,Chinese,ces,5042042.884391715,414279.53125,0.08216501540128804,0,Economy,2020,4,2
2021-09-15,7d028c9d97b5ecd4a24c96a397bdd1ba447cb4ffa1274fc4217b793d42e2f431,VITACURA,Suzuki,BALENO 1.4 GLX,Incumbent,propio,8650077.438999636,788946.5625,0.09120687855844677,0,Premium,2021,9,3
2021-11-16,c0896d8c8978221e3e63ac59bb30fb78f88cc0016dcce568ea4838261d6d35e9,INDEPENDENCIA,Changan,CS15 COMFORT MT,Chinese,ces,6954621.248079466,332264.40625,0.04777606060743503,0,Mid,2021,11,4
2018-07-31,e5a6d82ec1a4c2f6c2895fd597ee9840e2e932547689e68b6b8631ec139724a2,SAN PEDRO DE LA PAZ,Suzuki,SWIFT 1.2 GL SPORT AC,Incumbent,ces,6236498.1621026695,370392.15625,0.05939104712653683,0,Mid,2018,7,3
2014-08-31,f93692f43663fae6ca71a397711276ff4da2564094f3b5cbd92fb1953358fa62,CALAMA,Mazda,CX-5 R 2.0 AWD 6AT I-STOP E5,Incumbent,ces,12081465.497013578,916402.8125,0.07585195792071135,0,Premium,2014,8,3
2019-11-30,3e5ed3b182410b94dec214f1740b00538f6c2cba802ac2a051f08f9fc5b1af0e,ANGOL,Great Wall,C30 1.5 COMFORT,Chinese,ces,5142702.450567471,219710.078125,0.04272268913803406,0,Economy,2019,11,4
2022-01-21,a6ca12935cc06709b8b8f718a8a61861a001f64ddd5d05d5002bd2b363b734cf,NUNOA,Suzuki,SWIFT 1.2 AMT GL SPORT,Incumbent,ces,9125081.595909314,671596.8125,0.07359899256145505,0,Premium,2022,1,1
2018-09-29,bb80f5419b6bdd5a3abdcc30709368f7251b2703550a0d1dec3a443296e3bb81,QUILICURA,Suzuki,BALENO 1.4 AT GLX,Incumbent,propio,7649972.047813367,467084.25,0.06105698780082591,0,Mid,2018,9,3
2012-12-27,65241087adfa9d27a9162ef3b29540db69d49cdd85bb89d05f70f99264fd7b84,NUNOA,Suzuki,GRAND NOMADE 2.4 AT GLX SPORT,Incumbent,ces,9541835.324372858,574689.3125,0.06022838300636589,0,Premium,2012,12,4
2012-11-23,8b6a51ddd23202da403b4c1d238d7ed240bf3d3d89bbef75c9efaaef07864b67,TALCAHUANO,JAC Cars,J2 1.0 5P CE,Chinese,ces,3477361.9867494632,181570.640625,0.05221505305368768,0,Economy,2012,11,4
2017-11-10,bc74bcc77d5c658264dc2739838be0c47d61bb1bbf4d14e9f620034617ee53a6,LA FLORIDA,Renault,CLIO IV 1.2 HB EXPRESSION E6 F2 MT,Incumbent,propio,7568538.132479896,442671.46875,0.058488371334261206,0,Mid,2017,11,4
2012-08-13,a27e154dcccd1cdbc2cd94751bf6a4d5eec0ea16cc389a39231a9e9f5327cb6e,COLINA,Suzuki,CELERIO 1.0 GLX SPORT AC,Incumbent,propio,4496553.746158978,210377.3125,0.046786344470964546,0,Economy,2012,8,3
2021-03-11,6db7d88f06a2ef5efe3da0a1f16566ee573876798a933455147a2a6928c26a75,ALTO HOSPICIO,Renault,MEGANE IV 1.8 HB RS T MT,Incumbent,ces,23572826.913940508,1864032.25,0.07907546501763214,0,Premium,2021,3,1
2020-12-30,ffb333121fc2242c460ab3cd96a19fce145dc20411c280093f69540a7b003f64,QUILICURA,Suzuki,BALENO 1.4 GLS,Incumbent,propio,8001480.553795811,711932.8125,0.08897513500326727,0,Mid,2020,12,4
2015-05-02,96ec77dfd5328e5450f003b8f61549340b5e3a28bed0e16578732b175ee811df,ILLAPEL,Mazda,CX-9 GT AWD AT,Incumbent,ces,17220346.355604194,1053445.375,0.061174459168596595,0,Premium,2015,5,2
2014-10-27,63745086fb89b1b9714873cfe1a6322eb04e8b263c8fb7120237f47f70bfb544,VALPARAISO,Suzuki,SWIFT 1.2 GLX AC,Incumbent,ces,6857829.598869106,347402.3125,0.05065776387288605,0,Mid,2014,10,4
2018-03-23,3eb25a21f677a579bd745c228319c80e9318bffaee6426cab19869788e176d90,LO BARNECHEA,Mazda,NEW CX-3 R 2.0L 2WD 6AT,Incumbent,propio,10217961.966317683,414989.6875,0.04061374360835996,0,Premium,2018,3,1
2018-07-13,bd01bf8b3e39f25a997d0bb2aac94ddfc691d35d20611ce3752971984ab6d484,LO BARNECHEA,Suzuki,BALENO 1.4 AT GLX,Incumbent,propio,7917839.894112768,585720.25,0.07397475294183538,0,Mid,2018,7,3
2012-05-31,417cf83dd268b9dc1dc15a12618d8d496dbbac6f19c83b281fff896aab679abd,SANTIAGO,Suzuki,ALTO K10 1.0 DLX AC,Incumbent,ces,3953254.1102500046,305210.09375,0.07720477491154709,0,Economy,2012,5,2
2012-02-08,8236bdb87e69f7893beee584dd136ca4489c2c26f7e44f7323ab166e15b36f55,TALCA,Samsung,SM3 1.6 SEDAN ENTRY 3,Incumbent,ces,5123123.943079214,201420.84375,0.03931602006664269,0,Economy,2012,2,1
2017-12-07,6eaed2031da3d8430da81e6b2a09c081c02faa78e145de30db7a133a39a89a47,PROVIDENCIA,Suzuki,GRAND NOMADE 2.4 2WD GLX SPORT,Incumbent,ces,8359567.237338695,531529.625,0.06358339013362788,0,Mid,2017,12,4
2013-04-23,5681929203ddd16789ffb8a72a7d4c8235bd0b38665b67c784a0d925990ff976,TEMUCO,Great Wall,WINGLE 5 2.2 4X2 SEP,Chinese,ces,5692364.222132844,353400.0,0.06208316724111274,0,Economy,2013,4,2
2020-02-28,2d6efa51384344cd96986e95509da5a550f75718d0ac59b45af04513c79879c1,PROVIDENCIA,Suzuki,BALENO 1.4 GLS,Incumbent,ces,5953924.966254415,347599.40625,0.0583815564052486,0,Economy,2020,2,1
2017-05-18,a0b746f8b5abfd6a22e9f5098e447895bb0c06a6bcd73eb28048e6aa16b0cb36,TALAGANTE,Suzuki,IGNIS 1.2 GL,Incumbent,ces,6981843.428317828,273292.96875,0.03914338262607615,0,Mid,2017,5,2
2014-10-15,0a7b2f63088b487717f65455e69665ffbceac354efe983e4652707b13bd58057,VALPARAISO,Great Wall,VOLEEX C30 1.5 EN,Chinese,ces,4715318.023564015,373096.03125,0.07912425617646887,0,Economy,2014,10,4
2021-02-26,698dc6ff7958cdc0dae394969d78c4ec7b349fd1845bd975efcddb3b409ccc76,PROVIDENCIA,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,6605791.591449649,427899.59375,0.06477642956581633,0,Mid,2021,2,1
2010-01-13,0de4acd393d2454bea3c70cad37e865ae2fd7c61a914e74281efb81858e80e08,UNKNOWN,Suzuki,CELERIO 1.0 GA,Incumbent,propio,3544134.325976138,294745.15625,0.08316421702465249,0,Economy,2010,1,1
2010-12-28,2f91db9ad9a158b8102b13bd1f28dbea159287d0af0f091abe73db8620a7767c,RANCAGUA,Suzuki,CELERIO 1.0 GA,Incumbent,ces,3787692.130337322,315294.09375,0.08324174270254661,0,Economy,2010,12,4
2018-03-27,2bae6fcc7f665637b201f404590d723c2be34cf17593875b96940999b182f993,LAS CONDES,Mazda,NEW MAZDA3 SP 2.0 6AT,Incumbent,propio,10946389.83795521,531868.6875,0.048588502270932574,0,Premium,2018,3,1
2018-03-29,f8e04609c211bb2fd47833b2bf5104c80a2a66c5a97db22b1a657165d9012769,NUNOA,Suzuki,SWIFT 1.2 GL SPORT AC,Incumbent,ces,5455205.942717336,309813.15625,0.056792201706628236,0,Economy,2018,3,1
2011-10-24,e13463f30db2c2771c091c83db4527aea441e4a99e491f5b9095649a3c5de70e,LA PINTANA,Geely,NEW CK 1.3 16V GS,Chinese,propio,3307201.689799667,170262.28125,0.05148227934665624,0,Economy,2011,10,4
2015-11-27,5ae895d916b35dad477d538dee5797d3520027e1d30dda4a49a72916d927d97c,OSORNO,Mazda,NEW CX-5 R 2.0 2WD 6AT I-STOP,Incumbent,ces,13751483.238164166,1068235.25,0.07768145671990873,0,Premium,2015,11,4
2021-02-27,fcd1f4db87afa7a317ac422dd204c822bd8f8d788d82d78aa9db8874e8abaf2b,SAN BERNARDO,Mazda,NEW CX-5 R 2.0 2WD 6AT,Incumbent,ces,14950800.823420102,1024900.4375,0.06855154112510922,0,Premium,2021,2,1
2020-09-29,943d402e948dfd3173bbdf8cdcb646a450cb0598040bea1b76dc93dfef49d390,BUIN,Changan,CX70 ELITE PLUS TURBO AT,Chinese,ces,9868528.71561334,558313.375,0.056575138107129705,0,Premium,2020,9,3
2018-08-24,cfda57546143ac587b9c459e8374ef0750c7e4231915a51b5d041647659bac99,SAN FELIPE,Mazda,ALL NEW CX-5 R 2.0 2WD 6MT,Incumbent,ces,12832777.552543355,517898.625,0.040357484798554506,0,Premium,2018,8,3
2013-08-31,46741db0d39ca5b5bd4ef70400f9fa6029575df141697be6b8f8fa1910ea2033,PENALOLEN,Mazda,MAZDA3 SEDAN 1.6L V MT,Incumbent,propio,5989222.189917581,429242.6875,0.07166918739842358,0,Economy,2013,8,3
2021-03-30,e5355e98a5c6fb477948ab0b2e2b45a8f4d4699cfffaf99fb9dcd1d4432058e8,VITACURA,Mazda,ALL NEW CX-30 V 2.0 2WD 6AT 7G,Incumbent,propio,14308881.082826914,589429.8125,0.041193284722130775,0,Premium,2021,3,1
2021-11-30,e108daa7b85b0338a8e0d00b891c5ff879c4e178f0d5edde9e907b1f18e8798b,MARIQUINA,Renault,SYMBOL ZEN 2 C,Incumbent,ces,7124177.9508912815,678319.375,0.09521370460926482,0,Mid,2021,11,4
2014-11-30,a6b359a68a408a0e2cac3bea91a1c569baab98776974b00cc43bd3a2164137b0,LA FLORIDA,Suzuki,SWIFT 1.2 GL AC,Incumbent,propio,5510019.451353833,316958.0,0.0575239348605425,0,Economy,2014,11,4
2013-07-05,44799bf2882f23cf108cda909aaa365677f38a342d9d221adaf3fbf890d3ba66,VALPARAISO,Suzuki,SWIFT 1.4 GA AC,Incumbent,ces,5196478.0156288985,362512.5625,0.0697612039172896,0,Economy,2013,7,3
2009-06-04,d20890114b2025e24dff10e940c2a5c2225ac69cfae9c2ba375345c88ab3c03f,SANTIAGO,Mazda,MAZDA3 SPORT 1.6L V AT,Incumbent,propio,10663672.573586645,826218.5,0.07747973264356407,0,Premium,2009,6,2
2018-10-29,84cf30a7167b9b69b9b86d0902b360877ae414f9b57b4bef5afea653514b3d7a,SANTIAGO,Renault,SYMBOL ZEN BLACK,Incumbent,ces,6044831.140515063,246586.0,0.04079286819896,0,Economy,2018,10,4
2021-10-13,e83e0efe03c139935a42dea1917c07db7c7c4eeb98c41297b72b13a6df2ca554,SAN BERNARDO,JAC Cars,JS2 COMFORT SMART,Chinese,propio,6913307.738813188,651428.5625,0.09422820263630144,0,Mid,2021,10,4
2018-07-20,cd3fd4c4b2cbc0953c15864dcc698af227e9feb1bb65f65f42a45906d1241f6b,ANTOFAGASTA,Renault,SYMBOL ZEN,Incumbent,ces,5169962.806703641,345174.0,0.0667652772187122,0,Economy,2018,7,3
2012-11-16,07cb86a9d837ac84e7097e1006bc0d120e75faeabf467cf35f0cc38b1f5b990e,LAJA,Renault,FLUENCE 2.0 SDN EXPRESSION MT,Incumbent,ces,6762572.674299946,408460.25,0.06040012724037503,0,Mid,2012,11,4
2018-04-20,c50f323cc65eb30b6ed134d78dbd89a7fbed05c77806f3fc2934b8876706960e,LAS CONDES,Mazda,NEW MAZDA3 SDN S 1.6 4AT,Incumbent,propio,8517617.128403623,772227.3125,0.09066236493829483,0,Premium,2018,4,2
2019-10-12,48b84b806cf1e6af455d1063e7055f5a1e68b88e8c0f46010c1945b19f887195,QUILICURA,Haval,HAVAL H6 1.5T 4X2 ELITE,Chinese,propio,9105381.000734013,531555.5,0.058378172199180865,0,Premium,2019,10,4
2021-04-30,c7e74b98020ae6007c7c70e4881e0e4d5f808152dca7e6f13b2ead124b7aef64,LINARES,JAC Cars,T8 CE COMFORT 2.0T DIESEL MT 4X2,Chinese,ces,11899490.130470036,860550.125,0.07231823511466771,0,Premium,2021,4,2
2013-09-13,c3d84484f11529815b08a6ae6b763c3b480fd578eb7e65b85dd66017e03c9f23,PUERTO MONTT,Great Wall,HAVAL H5 2.4 4X2 LX,Chinese,ces,7268097.444370873,458991.40625,0.06315152070580561,0,Mid,2013,9,3
2018-07-24,1daa946d995ecc3acb78a43fe1421d59bda30d9e23fb7a29cf504b7912d1a44f,NUNOA,Suzuki,CELERIO 1.0 GLX SPORT AC BT,Incumbent,ces,4854449.84099034,270223.28125,0.055665068154226234,0,Economy,2018,7,3
2015-09-14,b7419b84a0fd540e0f2eb0c357eceaa8f804d4a71b80c5b29ff2042e03e1dfa4,RECOLETA,Mazda,NEW MAZDA3 SEDAN V SR 2.0 6AT,Incumbent,ces,10227139.438827744,472426.28125,0.04619339396668581,0,Premium,2015,9,3
2009-10-09,f06388163f29de87c4797d6a0ed25febc515375edd09cfb58e22579c79d72b0e,PUENTE ALTO,Suzuki,SWIFT 1.3 GA,Incumbent,propio,5372677.839018247,276891.1875,0.05153690502138809,0,Economy,2009,10,4
2017-12-28,1e98c6a3513f86813e86a21f9682f4cfbf869fc3832187a7e6ee0890eef9566a,NUNOA,Mazda,ALL NEW CX-5 GT 2.0 AWD 6AT (C.N.),Incumbent,ces,16788304.492901452,1086182.0,0.06469873121846623,0,Premium,2017,12,4
2017-01-16,241dee6eaca8706832883fa7522667149bac8824e46ce539e3860d5ff21e292a,LA SERENA,Haval,HAVAL H6 1.5T 4X2 ACTIVE,Chinese,ces,9586749.900191918,582521.0625,0.06076314377287953,0,Premium,2017,1,1
2021-10-29,75805e1ee361fe4d58d9ee3528c3be30b9143360cc4d784417342d83d77c2ac5,COPIAPO,Changan,MD201 PICK UP A/C EPS,Chinese,ces,6134011.53149421,503200.0,0.08203440724171958,0,Mid,2021,10,4
2021-08-28,f53555275abdabe751a5f4d68db87efe09e1185861fc38629c08d352c8d90589,VINA DEL MAR,Mazda,NEW BT-50 DOB CABINA 2.2 SDX 6MT 4X2 DI,Incumbent,ces,17833424.71811419,1231954.875,0.06908122777722271,0,Premium,2021,8,3
2018-05-28,e29c91f17fce24c585edc914472999e2685ab56a97401a879a717374848841c3,NUNOA,Mazda,NEW MAZDA3 SP 2.0L 6MT VOLANTE CUERO,Incumbent,ces,9784270.431467395,697495.375,0.0712874178903284,0,Premium,2018,5,2
2018-10-26,278497fedc8c26a20ec7f12818446f235ce1f7069e3d09322c9060b72c3e65fc,PUERTO MONTT,Suzuki,BALENO 1.4 GLS,Incumbent,ces,6293112.261200046,407731.125,0.06479006063722259,0,Mid,2018,10,4
2021-07-29,99e663a6d8a47f28772c7848128672e0343eb548bb7447d4f6aac55b722c5d12,SANTIAGO,Renault,KWID 1.0 HB OUTSIDER 4X2 MT,Incumbent,ces,6933049.418826646,604369.75,0.08717228357825321,0,Mid,2021,7,3
2017-03-09,43ac5303d592e4330a9a92ace36049ad2fbc494e09f8a383480dab783f08f151,VITACURA,Mazda,NEW MAZDA3 SP 2.0 6AT,Incumbent,ces,11991754.488721823,911933.0625,0.0760466755183879,0,Premium,2017,3,1
2012-06-29,3ded389854fe024c720bc6bc56dea4545883e007ea1404f5f3fa2c8a1798819e,MAIPU,JAC Cars,J3 1.3 VVT SPORT BSE,Chinese,ces,4593527.577014523,334510.875,0.07282221982814548,0,Economy,2012,6,2
2021-11-24,827bf813d7d8080cbb8b31e990a808a4959f0788813974698d5fa2a038ae6990,CONCHALI,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,propio,6052449.389405323,547226.875,0.09041411828373293,0,Economy,2021,11,4
2018-08-23,5c0d0da681b3d52a53fc0fe4b0e0fe24c87cccd6f3727b304fed0bab0f34f617,INDEPENDENCIA,Mazda,NEW MAZDA3 SDN S 1.6 4AT,Incumbent,propio,7243733.591394539,450310.3125,0.0621654988851278,0,Mid,2018,8,3
2021-09-23,43154f6273a1305a2da88f49f39d86ddf857f039d04c9040395bb83dbc7a4ece,LAUTARO,Changan,MD201 PICK UP XL 1.5 EPS A/C,Chinese,ces,6361485.720656853,575200.0,0.09041912931317685,0,Mid,2021,9,3
2013-11-21,fb07893ed7952483729056ca457093d6bfde9b917a032b49466a6612a8981ff4,HUECHURABA,Great Wall,VOLEEX C30 1.5 EN,Chinese,propio,4167062.908090413,297929.25,0.07149622085655727,0,Economy,2013,11,4
2018-05-14,c2db243717c9dce9e4fbee567c538d3185d565d31decf2858681367b913086e5,MAIPU,Mazda,NEW BT-50 DOB CABINA 2.2 SDX 6MT 4X4 DI,Incumbent,propio,15563187.85705539,880854.0,0.0565985586044748,0,Premium,2018,5,2
2018-09-17,decc8e803b79f10cedfc2d936a349682e32265c2182ee164503f854bbfd01b7a,LAMPA,Renault,CLIO IV 0.9 HB DYNAMIQUE E6 F2 MT TURBO,Incumbent,propio,8294461.537062089,529921.5,0.06388859573730678,0,Mid,2018,9,3
2011-01-27,5c889c3e886eef9569130c0e100e9f642d66fa29e149b3541bb1b9f3499cb83e,LA FLORIDA,Suzuki,GRAND NOMADE 2.4 2WD AT GLX SPORT,Incumbent,propio,7988890.496171586,-664117.375,-0.08313011366450153,1,Mid,2011,1,1
2022-02-01,7884940700a5d0edb852caac5115675b2c6af72a81d810b761db75083e50e68d,ANTOFAGASTA,Changan,NEW CS15 ELITE AT,Chinese,ces,8798567.93447188,558991.625,0.0635321144489808,0,Premium,2022,2,1
2021-05-28,56a12ac30d25bc38b17474f4413837acf985c1d11f6d44553989eb488d4efd04,TEMUCO,Suzuki,BALENO 1.4 GLX,Incumbent,ces,9480932.035162268,808798.5,0.08530791034050032,0,Premium,2021,5,2
2021-06-22,a148c002632e56e5dca5c01f81c830424a4713b7a736b87dc3c9432eba7982d8,TALCAHUANO,JAC Cars,JS2 COMFORT SMART,Chinese,ces,7021100.883199534,637983.1875,0.09086654616038922,0,Mid,2021,6,2
2017-11-27,d24d30fe52184c865db46c1fa7462606e5d509b7ce7808b4e427ed128ecd5d8b,PAINE,Suzuki,CELERIO 1.0 GA,Incumbent,ces,4515667.6609474905,257483.6875,0.05702007030472522,0,Economy,2017,11,4
2017-03-13,146ec0245bb1808318309b199652bfa02b37da46b561ce1a30f92089d86c4ef6,PROVIDENCIA,Mazda,ALL NEW CX-9 GTX AWD 2.5L TURBO 6AT,Incumbent,ces,24192643.808914304,779681.8125,0.03222805323214445,0,Premium,2017,3,1
2016-01-20,5133854407f76efb72edac8ce1e8ef45d4d6a6585886030f0f8a04446f4d082b,VALPARAISO,JAC Cars,S3 1.5 4X2 6MT CE,Chinese,ces,6303502.830596505,413183.3125,0.0655482076559804,0,Mid,2016,1,1
2019-04-04,572cfb3861974bcba2017bfca1b2149dd731b17cdb6d65f5930fad03aa2390a7,COQUIMBO,Great Wall,GREAT WALL 3 2.0 4X2 LE,Chinese,ces,6755576.291793007,685042.0,0.10140393216078714,0,Mid,2019,4,2
2018-11-30,7f5945e8108e0aea0aa866bfb6e745aa363e32c5e0501bc8a3a5f1565d80aea9,CURICO,Haval,HAVAL H6 AT 2.0T 4X2 ELITE,Chinese,ces,10967557.72281926,564933.625,0.05150951919082139,0,Premium,2018,11,4
2021-10-04,b6f3da46e42d5746c48363d38d2aeca46985ae2cf5ed72640267e9babe756d8b,MAIPU,Suzuki,DZIRE SEDAN 1.2 GLX,Incumbent,propio,8467170.459192405,717757.4375,0.08476945645056252,0,Mid,2021,10,4
2020-03-06,0a52a045f3f470de145556557e0554aaf4401a71d76ba55fb11e5c57ee1a543a,PUERTO MONTT,Changan,MD201 CARGO BOX PUERTA LAT,Chinese,ces,5607525.2463293495,342850.0,0.0611410533058995,0,Economy,2020,3,1
2020-09-29,c078b08aa584f1cfa3549bcce7fe65eef89baaf4786c39f972ec665067265b45,LOS ANGELES,Changan,CX70 COMFORT MT,Chinese,ces,7358681.098078436,449613.375,0.061099722763826116,0,Mid,2020,9,3
2013-11-08,05d2f75e552daef1ab06547adce6082fdb38f46e53b7d9e304340a80a90eee56,SANTIAGO,Samsung,SM3 1.6 SEDAN LE P 3,Incumbent,propio,5517923.022988319,356601.1875,0.0646259808290832,0,Economy,2013,11,4
2018-01-27,e8c56b062b3f86628e04f099cb1b93823ab76075a770d1a5613f2311e74a1456,PUENTE ALTO,Mazda,NEW MAZDA3 SDN 2.0 6MT,Incumbent,propio,10035655.707595326,565554.9375,0.056354557587300326,0,Premium,2018,1,1
2018-09-25,d2cd02a9795d62d6fb109895195abf507a53bb2aab012ea6cd0a75c66ad129a8,TEMUCO,Suzuki,SWIFT 1.4 DIT AT SPORT,Incumbent,ces,10185319.893543364,749664.0,0.07360240108660936,0,Premium,2018,9,3
2021-09-30,40940edbeba67b65022e42693a4d6466e5b31dea67b454f97cba8e4365e12b8f,CONCEPCION,Changan,ALSVIN LUXURY MT,Chinese,ces,6651125.959802125,564033.625,0.0848027279003419,0,Mid,2021,9,3
2021-01-31,4a8ff8d76662c8ae881e7dfa7a11aec7abd50164dab63effcdd9f40fe064bb61,PUERTO MONTT,Suzuki,SPRESSO 1.0 GLX AC,Incumbent,ces,6116791.378148446,421176.875,0.06885585088035001,0,Mid,2021,1,1
2016-07-30,b815e19fdf26573612d205157406111fa5607a56ae08c5932a8e3f934ea71331,NUNOA,Mazda,ALL NEW MAZDA2 SPORT S 1.5L 6MT,Incumbent,ces,6996653.416611324,379961.375,0.05430615929865881,0,Mid,2016,7,3
2015-04-24,a6b8e4c215e0f847e7dd23b1f9a2799235d25e2da8b3b0ab3a791a4650658fce,OVALLE,Suzuki,ALTO 800 GL,Incumbent,ces,3583546.317615839,274958.0,0.07672790460342972,0,Economy,2015,4,2
